gene_name	chr	start	stop	timing	cancerType
TCEANC2	chr1	54519274	54578192	early	LUAD
CDCP2	chr1	54604668	54618679	early	LUAD
CYB5RL	chr1	54638027	54665746	early	LUAD
MRPL37	chr1	54665840	54684056	early	LUAD
SSBP3	chr1	54691104	54872068	early	LUAD
FAM151A	chr1	55074850	55089200	earlier	LUAD
MROH7	chr1	55107427	55175939	earlier	LUAD
DHCR24	chr1	55315300	55352921	early	LUAD
TMEM61	chr1	55446465	55457966	early	LUAD
BSND	chr1	55464617	55474465	early	LUAD
PCSK9	chr1	55505149	55530526	early	LUAD
USP24	chr1	55532032	55681039	early	LUAD
LOC100507634	chr1	55681081	55683128	early	LUAD
FYB2	chr1	57184477	57285369	late	LUAD
C8A	chr1	57320443	57383894	late	LUAD
C8B	chr1	57394883	57431688	late	LUAD
DAB1	chr1	57463579	59012446	late	LUAD
JUN	chr1	59246463	59249785	early	LUAD
LINC01135	chr1	59250823	59365384	early	LUAD
HSD52	chr1	59597608	59612479	later	LUAD
FGGY	chr1	59762625	60228402	later	LUAD
HOOK1	chr1	60280463	60342050	late	LUAD
CYP2J2	chr1	60358980	60392423	late	LUAD
C1orf87	chr1	60454824	60539442	late	LUAD
MGC34796	chr1	62119914	62121800	early	LUAD
TM2D1	chr1	62146719	62191095	early	LUAD
PATJ	chr1	62208149	62644347	early	LUAD
LINC00466	chr1	63624754	63782901	late	LUAD
FOXD3	chr1	63788730	63790797	early	LUAD
ALG6	chr1	63833261	63904233	early	LUAD
ITGB3BP	chr1	63906441	63988944	early	LUAD
EFCAB7	chr1	63989013	64038364	early	LUAD
DLEU2L	chr1	64014651	64016307	early	LUAD
PGM1	chr1	64058947	64125916	early	LUAD
ROR1	chr1	64239690	64647179	early	LUAD
UBE2U	chr1	64669490	64710027	early	LUAD
CACHD1	chr1	64936476	65158741	late	LUAD
MIR4794	chr1	65045530	65045604	late	LUAD
JAK1	chr1	65298906	65432619	early	LUAD
AK4	chr1	65613232	65697828	early	LUAD
DNAJC6	chr1	65720148	65881552	early	LUAD
LEPR	chr1	65886131	66103176	late	LUAD
LEPROT	chr1	65886131	65901690	late	LUAD
IL23R	chr1	67604590	67725650	late	LUAD
IL12RB2	chr1	67773047	67862583	early	LUAD
GADD45A	chr1	68150860	68154021	early	LUAD
RPE65	chr1	68894507	68915642	earlier	LUAD
DEPDC1	chr1	68939835	68962799	earlier	LUAD
LRRC7	chr1	70032868	70589171	later	LUAD
PIN1P1	chr1	70385005	70386000	late	LUAD
ANKRD13C	chr1	70724685	70820417	later	LUAD
HHLA3	chr1	70820493	70833705	later	LUAD
CTH	chr1	70876901	70905534	later	LUAD
PTGER3	chr1	71318036	71513491	late	LUAD
ZRANB2-AS1	chr1	71512189	71532865	late	LUAD
ZRANB2	chr1	71528974	71546972	late	LUAD
MIR186	chr1	71533314	71533399	late	LUAD
ZRANB2-AS2	chr1	71547007	71703406	late	LUAD
NEGR1	chr1	71868625	72748405	late	LUAD
NEGR1-IT1	chr1	72259915	72302695	late	LUAD
LRRIQ3	chr1	74491702	74663871	late	LUAD
FPGT-TNNI3K	chr1	74663896	75010116	late	LUAD
FPGT	chr1	74663896	74674148	late	LUAD
TNNI3K	chr1	74701071	75010116	late	LUAD
ERICH3	chr1	75033795	75139422	late	LUAD
CRYZ	chr1	75171172	75199092	late	LUAD
TYW3	chr1	75198836	75232360	late	LUAD
LHX8	chr1	75594119	75627218	late	LUAD
SLC44A5	chr1	75667816	76143610	late	LUAD
ACADM	chr1	76190043	76229355	late	LUAD
RABGGTB	chr1	76251879	76260775	late	LUAD
SNORD45C	chr1	76252757	76252834	late	LUAD
SNORD45A	chr1	76253574	76253657	late	LUAD
SNORD45B	chr1	76255162	76255232	late	LUAD
MSH4	chr1	76262556	76378923	late	LUAD
ASB17	chr1	76384558	76398116	late	LUAD
ST6GALNAC3	chr1	76540389	77096669	late	LUAD
ST6GALNAC5	chr1	77333186	77529737	late	LUAD
AK5	chr1	77747662	78025654	early	LUAD
ZZZ3	chr1	78030190	78149104	early	LUAD
USP33	chr1	78161674	78225564	early	LUAD
MIGA1	chr1	78245309	78345225	early	LUAD
NEXN	chr1	78354200	78409578	early	LUAD
FUBP1	chr1	78412167	78444777	early	LUAD
DNAJB4	chr1	78444934	78482995	early	LUAD
GIPC2	chr1	78511589	78603112	early	LUAD
MGC27382	chr1	78695283	78835147	early	LUAD
PTGFR	chr1	78956728	79006386	late	LUAD
ADGRL4	chr1	79355449	79472495	late	LUAD
ADGRL2	chr1	81771845	82458107	late	LUAD
MIR548AP	chr1	84259598	84379059	late	LUAD
TTLL7	chr1	84335057	84464833	late	LUAD
PRKACB	chr1	84543745	84704181	earlier	LUAD
SAMD13	chr1	84764049	84816481	earlier	LUAD
UOX	chr1	84830641	84863576	earlier	LUAD
DNASE2B	chr1	84864215	84880691	earlier	LUAD
RPF1	chr1	84944920	84964033	earlier	LUAD
GNG5	chr1	84964006	84972262	earlier	LUAD
CTBS	chr1	85018804	85040163	earlier	LUAD
LINC01555	chr1	85093913	85100703	earlier	LUAD
SSX2IP	chr1	85109390	85156440	earlier	LUAD
LPAR3	chr1	85279086	85358896	late	LUAD
MCOLN2	chr1	85391266	85462796	early	LUAD
MCOLN3	chr1	85483765	85514223	early	LUAD
WDR63	chr1	85527993	85598821	early	LUAD
MIR4423	chr1	85599477	85599556	early	LUAD
SYDE2	chr1	85623356	85666728	early	LUAD
C1orf52	chr1	85715637	85725355	early	LUAD
BCL10	chr1	85731460	85742587	early	LUAD
LOC646626	chr1	85742041	85865646	early	LUAD
DDAH1	chr1	85784168	86044046	early	LUAD
CCN1	chr1	86046444	86049648	early	LUAD
ZNHIT6	chr1	86115106	86174116	early	LUAD
COL24A1	chr1	86194916	86622446	early	LUAD
ODF2L	chr1	86812507	86862025	late	LUAD
CLCA2	chr1	86889769	86922240	late	LUAD
CLCA1	chr1	86934395	86965974	late	LUAD
CLCA4	chr1	87012759	87046432	early	LUAD
CLCA3P	chr1	87099959	87121059	early	LUAD
SH3GLB1	chr1	87170253	87213867	early	LUAD
SELENOF	chr1	87328128	87380107	early	LUAD
HS2ST1	chr1	87380335	87575681	early	LUAD
LINC01140	chr1	87458690	87634886	early	LUAD
LMO4	chr1	87794151	87814607	late	LUAD
LINC01364	chr1	87819210	87837338	late	LUAD
PKN2	chr1	89149922	89301938	late	LUAD
GTF2B	chr1	89318321	89357301	late	LUAD
KYAT3	chr1	89401456	89458643	early	LUAD
RBMXL1	chr1	89445139	89458643	early	LUAD
GBP3	chr1	89472360	89488549	early	LUAD
GBP1	chr1	89517987	89531043	late	LUAD
GBP2	chr1	89571843	89616258	late	LUAD
GBP7	chr1	89597434	89641723	late	LUAD
GBP4	chr1	89646831	89664633	late	LUAD
GBP5	chr1	89724634	89738544	late	LUAD
LOC729930	chr1	89754941	89756045	late	LUAD
GBP6	chr1	89829436	89853719	late	LUAD
LRRC8B	chr1	89990397	90063420	earlier	LUAD
LRRC8C-DT	chr1	90090408	90098453	earlier	LUAD
LRRC8C	chr1	90098644	90185094	earlier	LUAD
LRRC8D	chr1	90286573	90401989	early	LUAD
GEMIN8P4	chr1	90458824	90460525	early	LUAD
ZNF326	chr1	90460678	90494094	early	LUAD
BARHL2	chr1	91177579	91182794	late	LUAD
ZNF644	chr1	91380857	91487812	late	LUAD
HFM1	chr1	91726323	91870426	late	LUAD
BRDT	chr1	92414928	92479985	earlier	LUAD
EPHX4	chr1	92495533	92529093	earlier	LUAD
BTBD8	chr1	92545862	92613401	earlier	LUAD
C1orf146	chr1	92683573	92711367	late	LUAD
GLMN	chr1	92711955	92764566	early	LUAD
RPAP2	chr1	92764522	92853732	early	LUAD
GFI1	chr1	92940318	92952433	early	LUAD
EVI5	chr1	92974253	93257961	early	LUAD
RPL5	chr1	93297594	93307481	early	LUAD
DIPK1A	chr1	93298286	93427079	early	LUAD
MTF2	chr1	93544792	93604638	early	LUAD
TMED5	chr1	93615299	93646246	early	LUAD
CCDC18	chr1	93646281	93744287	early	LUAD
CCDC18-AS1	chr1	93775666	93811368	early	LUAD
DR1	chr1	93811478	93828148	early	LUAD
FNBP1L	chr1	93913688	94020218	early	LUAD
BCAR3	chr1	94027343	94312706	early	LUAD
BCAR3-AS1	chr1	94057525	94065587	early	LUAD
DNTTIP2	chr1	94335014	94344762	early	LUAD
GCLM	chr1	94352590	94375012	early	LUAD
ABCA4	chr1	94458394	94586705	early	LUAD
ARHGAP29	chr1	94615403	94740624	early	LUAD
ABCD3	chr1	94883933	94984219	early	LUAD
F3	chr1	94994732	95007413	early	LUAD
SLC44A3	chr1	95285898	95360803	early	LUAD
CNN3	chr1	95362507	95392735	early	LUAD
LOC729970	chr1	95393584	95428826	early	LUAD
ALG14	chr1	95448279	95538507	early	LUAD
LINC01761	chr1	95940293	95944912	late	LUAD
PTBP2	chr1	97187175	97280605	late	LUAD
DPYD	chr1	97543300	98386615	late	LUAD
DPYD-AS1	chr1	97561479	97788511	late	LUAD
SNX7	chr1	99127236	99226056	late	LUAD
PLPPR5	chr1	99355801	99470449	late	LUAD
LOC100129620	chr1	99469832	99614408	late	LUAD
PLPPR4	chr1	99729848	99775138	late	LUAD
PALMD	chr1	100111431	100160097	late	LUAD
FRRS1	chr1	100174259	100231349	late	LUAD
SLC35A3	chr1	100435345	100492534	late	LUAD
MFSD14A	chr1	100503789	100548929	late	LUAD
SASS6	chr1	100549102	100598511	late	LUAD
TRMT13	chr1	100598706	100616054	early	LUAD
LRRC39	chr1	100614004	100643829	early	LUAD
DBT	chr1	100652478	100715409	early	LUAD
RTCA	chr1	100731714	100758325	early	LUAD
CDC14A	chr1	100810584	100985833	early	LUAD
GPR88	chr1	101003728	101007583	later	LUAD
LINC01349	chr1	101092606	101112560	later	LUAD
VCAM1	chr1	101185196	101204601	later	LUAD
EXTL2	chr1	101337928	101360735	later	LUAD
SLC30A7	chr1	101361632	101447311	later	LUAD
DPH5	chr1	101455180	101491644	later	LUAD
S1PR1	chr1	101702305	101707076	later	LUAD
OLFM3	chr1	102268127	102462790	late	LUAD
DNAJA1P5	chr1	102337567	102360299	late	LUAD
COL11A1	chr1	103342023	103574052	late	LUAD
RNPC3	chr1	104068578	104097859	late	LUAD
AMY2B	chr1	104078748	104153092	late	LUAD
ACTG1P4	chr1	104112026	104114008	late	LUAD
PRMT6	chr1	107599267	107601916	late	LUAD
NTNG1	chr1	107682629	108024475	late	LUAD
VAV3	chr1	108113782	108507545	late	LUAD
VAV3-AS1	chr1	108507065	108537229	earlier	LUAD
SLC25A24	chr1	108677344	108742980	earlier	LUAD
NBPF4	chr1	108765963	108786703	earlier	LUAD
NBPF6	chr1	108992904	109013260	earlier	LUAD
FAM102B	chr1	109102971	109181949	earlier	LUAD
HENMT1	chr1	109190910	109204148	earlier	LUAD
STXBP3	chr1	109289285	109352148	early	LUAD
AKNAD1	chr1	109358520	109506121	early	LUAD
SPATA42	chr1	109399839	109401146	early	LUAD
GPSM2	chr1	109419603	109476957	early	LUAD
CLCC1	chr1	109472130	109506121	early	LUAD
WDR47	chr1	109512838	109584850	early	LUAD
TAF13	chr1	109606998	109618624	early	LUAD
TMEM167B	chr1	109633403	109639554	early	LUAD
SCARNA2	chr1	109642815	109643234	early	LUAD
C1orf194	chr1	109648573	109656479	early	LUAD
KIAA1324	chr1	109656585	109749403	early	LUAD
SARS1	chr1	109756515	109780804	early	LUAD
CELSR2	chr1	109792641	109818378	early	LUAD
PSRC1	chr1	109822176	109825808	early	LUAD
MYBPHL	chr1	109834987	109849663	early	LUAD
SORT1	chr1	109852188	109940563	early	LUAD
PSMA5	chr1	109941653	109969108	early	LUAD
SYPL2	chr1	110009100	110024764	early	LUAD
ATXN7L2	chr1	110026561	110035420	early	LUAD
CYB561D1	chr1	110036658	110043063	early	LUAD
AMIGO1	chr1	110049446	110052336	early	LUAD
GPR61	chr1	110082494	110088455	early	LUAD
GNAI3	chr1	110091186	110138454	early	LUAD
GNAT2	chr1	110145889	110155705	early	LUAD
AMPD2	chr1	110162126	110174677	early	LUAD
GSTM2	chr1	110198698	110226619	early	LUAD
GSTM4	chr1	110198698	110208123	early	LUAD
GSTM5	chr1	110254864	110260890	early	LUAD
GSTM3	chr1	110276554	110283660	early	LUAD
EPS8L3	chr1	110292702	110306644	early	LUAD
CSF1	chr1	110453233	110473616	early	LUAD
AHCYL1	chr1	110527387	110566364	early	LUAD
STRIP1	chr1	110574199	110597424	early	LUAD
ALX3	chr1	110602997	110613322	early	LUAD
UBL4B	chr1	110655062	110656569	early	LUAD
KCNA2	chr1	111136202	111174096	late	LUAD
KCNA3	chr1	111214310	111217655	late	LUAD
CD53	chr1	111413821	111442558	late	LUAD
LRIF1	chr1	111489812	111506566	late	LUAD
DRAM2	chr1	111659954	111682838	late	LUAD
CEPT1	chr1	111682249	111727724	late	LUAD
DENND2D	chr1	111728591	111747160	late	LUAD
PIFO	chr1	111889195	111895639	later	LUAD
PGBP	chr1	111927141	111932473	later	LUAD
OVGP1	chr1	111956937	111970399	later	LUAD
WDR77	chr1	111982512	111991830	later	LUAD
ATP5PB	chr1	111991462	112004525	later	LUAD
C1orf162	chr1	112016604	112021134	later	LUAD
ADORA3	chr1	112025970	112106597	later	LUAD
RAP1A	chr1	112085055	112256101	later	LUAD
INKA2	chr1	112264686	112298419	later	LUAD
INKA2-AS1	chr1	112282463	112290420	later	LUAD
DDX20	chr1	112298190	112310199	later	LUAD
LINC01750	chr1	112533190	112541463	late	LUAD
CTTNBP2NL	chr1	112938800	113003786	early	LUAD
MIR4256	chr1	113004392	113004455	early	LUAD
WNT2B	chr1	113010040	113063910	early	LUAD
ST7L	chr1	113066141	113162405	early	LUAD
CAPZA1	chr1	113162075	113214241	early	LUAD
MOV10	chr1	113217048	113243368	early	LUAD
RHOC	chr1	113243749	113250025	early	LUAD
PPM1J	chr1	113252616	113257950	early	LUAD
TAFA3	chr1	113263189	113269856	early	LUAD
SLC16A1	chr1	113454470	113498975	early	LUAD
AKR7A2P1	chr1	113465972	113467295	early	LUAD
LRIG2	chr1	113615831	113667342	early	LUAD
LOC643441	chr1	113739404	113748875	early	LUAD
MAGI3	chr1	113933475	114228545	late	LUAD
PHTF1	chr1	114239824	114302098	early	LUAD
RSBN1	chr1	114304454	114355070	early	LUAD
PTPN22	chr1	114356433	114414375	early	LUAD
AP4B1-AS1	chr1	114399257	114443859	early	LUAD
BCL2L15	chr1	114419436	114430169	early	LUAD
AP4B1	chr1	114437371	114447741	early	LUAD
DCLRE1B	chr1	114447915	114456708	early	LUAD
HIPK1	chr1	114471996	114520491	early	LUAD
OLFML3	chr1	114522030	114524876	early	LUAD
SYT6	chr1	114631914	114696472	late	LUAD
TRIM33	chr1	114935399	115053781	late	LUAD
DENND2C	chr1	115064017	115213044	early	LUAD
BCAS2	chr1	115110181	115124265	early	LUAD
AMPD1	chr1	115215720	115238239	late	LUAD
NRAS	chr1	115247085	115259515	late	LUAD
CSDE1	chr1	115259534	115300671	late	LUAD
SIKE1	chr1	115312105	115323308	late	LUAD
SYCP1	chr1	115397455	115537990	later	LUAD
TSHB	chr1	115572445	115576930	later	LUAD
TSPAN2	chr1	115590633	115632121	later	LUAD
ATP1A1	chr1	116915004	116947396	late	LUAD
ATP1A1-AS1	chr1	116935487	116961244	late	LUAD
CD58	chr1	117057156	117113715	late	LUAD
IGSF3	chr1	117117020	117210377	late	LUAD
MIR320B1	chr1	117214371	117214449	late	LUAD
CD2	chr1	117297086	117311851	late	LUAD
TTF2	chr1	117602949	117645491	earlier	LUAD
MIR942	chr1	117637265	117637350	earlier	LUAD
TRIM45	chr1	117653677	117664411	earlier	LUAD
VTCN1	chr1	117686209	117753582	earlier	LUAD
TENT5C	chr1	118148604	118171011	late	LUAD
GDAP2	chr1	118406107	118472302	late	LUAD
WDR3	chr1	118472372	118503049	late	LUAD
SPAG17	chr1	118496288	118727848	late	LUAD
TBX15	chr1	119425666	119532179	late	LUAD
WARS2	chr1	119573839	119683295	late	LUAD
HAO2	chr1	119911402	119936751	late	LUAD
HSD3B2	chr1	119957270	119989122	late	LUAD
HSD3B1	chr1	120049826	120057681	late	LUAD
HSD3BP4	chr1	120106503	120115199	late	LUAD
LINC00622	chr1	120140325	120141914	early	LUAD
ZNF697	chr1	120162000	120190390	early	LUAD
H2BP1	chr1	120906034	120914842	early	LUAD
FCGR1B	chr1	120926128	120935944	early	LUAD
SRGAP2D	chr1	121107152	121129827	late	LUAD
EMBP1	chr1	121260910	121313686	late	LUAD
ANKRD20A12P	chr1	142697421	142713605	late	LUAD
PPIAL4G	chr1	143767144	143767881	early	LUAD
FAM72D	chr1	143896452	143913143	early	LUAD
NBPF20	chr1	144146811	146467744	early	LUAD
SEC22B	chr1	145096407	145116997	early	LUAD
NBPF10	chr1	145209111	146467744	early	LUAD
NOTCH2NLA	chr1	145209111	145295525	early	LUAD
HJV	chr1	145413191	145417545	early	LUAD
TXNIP	chr1	145438462	145442628	early	LUAD
POLR3GL	chr1	145456236	145470387	early	LUAD
ANKRD34A	chr1	145470508	145475647	early	LUAD
LIX1L	chr1	145477085	145499091	early	LUAD
RBM8A	chr1	145507557	145513535	early	LUAD
PEX11B	chr1	145516165	145523732	early	LUAD
ITGA10	chr1	145524990	145543868	early	LUAD
ANKRD35	chr1	145549209	145568526	early	LUAD
PIAS3	chr1	145575290	145586546	early	LUAD
NUDT17	chr1	145586493	145589435	early	LUAD
POLR3C	chr1	145592605	145610884	early	LUAD
RNF115	chr1	145611036	145688776	early	LUAD
CD160	chr1	145695798	145715565	early	LUAD
PDZK1	chr1	145727666	145764206	early	LUAD
GPR89A	chr1	145764595	145827103	early	LUAD
NBPF12	chr1	146334190	146467744	late	LUAD
LOC728989	chr1	146490895	146514599	late	LUAD
MIR5087	chr1	147806603	147806678	earlier	LUAD
LINC01138	chr1	147835127	148176401	early	LUAD
NBPF14	chr1	148003642	148346929	early	LUAD
NBPF15	chr1	148558188	148596267	late	LUAD
LSP1P5	chr1	148928286	148953054	late	LUAD
LINC02591	chr1	149279476	149291742	late	LUAD
FCGR1CP	chr1	149369294	149378297	early	LUAD
LINC00869	chr1	149576262	149672733	early	LUAD
H2BC18	chr1	149754245	149783928	late	LUAD
FCGR1A	chr1	149754250	149764074	late	LUAD
H3C13	chr1	149784780	149785236	late	LUAD
H2BC20P	chr1	149821759	149822340	late	LUAD
H2BC21	chr1	149856010	149858232	early	LUAD
H2AC20	chr1	149858525	149858961	early	LUAD
H2AC21	chr1	149859019	149859466	early	LUAD
BOLA1	chr1	149871155	149872348	early	LUAD
SV2A	chr1	149874872	149889434	early	LUAD
SF3B4	chr1	149895209	149900144	early	LUAD
MTMR11	chr1	149900543	149908791	early	LUAD
OTUD7B	chr1	149912232	149982686	early	LUAD
VPS45	chr1	150039342	150117505	early	LUAD
PLEKHO1	chr1	150121767	150131825	early	LUAD
ANP32E	chr1	150190717	150208504	early	LUAD
CA14	chr1	150230218	150237480	early	LUAD
APH1A	chr1	150237799	150241609	early	LUAD
C1orf54	chr1	150244773	150253335	early	LUAD
CIART	chr1	150254953	150259501	early	LUAD
MRPS21	chr1	150266269	150280819	early	LUAD
PRPF3	chr1	150293928	150325704	early	LUAD
RPRD2	chr1	150336990	150449041	early	LUAD
TARS2	chr1	150459840	150480085	early	LUAD
ECM1	chr1	150480487	150486265	early	LUAD
FALEC	chr1	150488233	150490508	early	LUAD
ADAMTSL4	chr1	150521898	150533412	early	LUAD
MCL1	chr1	150547027	150552214	early	LUAD
ENSA	chr1	150594599	150602098	early	LUAD
GOLPH3L	chr1	150618701	150669672	early	LUAD
HORMAD1	chr1	150670535	150693364	early	LUAD
CTSS	chr1	150702672	150738433	early	LUAD
CTSK	chr1	150768684	150780917	early	LUAD
ARNT	chr1	150782181	150849244	early	LUAD
SETDB1	chr1	150898815	150937220	early	LUAD
CERS2	chr1	150937649	150947479	early	LUAD
ANXA9	chr1	150954499	150968114	early	LUAD
MINDY1	chr1	150969301	150980854	early	LUAD
PRUNE1	chr1	150980973	151008189	early	LUAD
BNIPL	chr1	151009029	151020076	early	LUAD
C1orf56	chr1	151020259	151023871	early	LUAD
CDC42SE1	chr1	151023447	151032125	early	LUAD
MLLT11	chr1	151032151	151040973	early	LUAD
GABPB2	chr1	151043080	151091007	early	LUAD
SEMA6C	chr1	151104163	151119140	early	LUAD
TNFAIP8L2-SCNM1	chr1	151129105	151142773	early	LUAD
TNFAIP8L2	chr1	151129105	151132225	early	LUAD
LYSMD1	chr1	151132224	151138424	early	LUAD
SCNM1	chr1	151138498	151142773	early	LUAD
TMOD4	chr1	151142463	151148547	early	LUAD
VPS72	chr1	151148776	151162689	early	LUAD
PIP5K1A	chr1	151171021	151222007	early	LUAD
PSMD4	chr1	151227197	151239954	early	LUAD
ZNF687	chr1	151254094	151264381	early	LUAD
PI4KB	chr1	151264273	151300191	early	LUAD
RFX5	chr1	151313116	151319769	early	LUAD
SELENBP1	chr1	151336778	151345210	early	LUAD
PSMB4	chr1	151372041	151374412	early	LUAD
POGZ	chr1	151375200	151431941	early	LUAD
CGN	chr1	151483862	151511167	early	LUAD
TUFT1	chr1	151512781	151556059	early	LUAD
MIR554	chr1	151518272	151518367	early	LUAD
SNX27	chr1	151584541	151671559	early	LUAD
CELF3	chr1	151672534	151689290	early	LUAD
RIIAD1	chr1	151682909	151702082	early	LUAD
OAZ3	chr1	151735445	151743806	early	LUAD
TDRKH	chr1	151742583	151763010	early	LUAD
LINGO4	chr1	151772765	151777882	early	LUAD
RORC	chr1	151778547	151804348	early	LUAD
C2CD4D	chr1	151810339	151813033	early	LUAD
C2CD4D-AS1	chr1	151810945	151816641	early	LUAD
THEM5	chr1	151819577	151826173	early	LUAD
THEM4	chr1	151843343	151882361	early	LUAD
S100A10	chr1	151955386	151966714	early	LUAD
S100A11	chr1	152004982	152009511	early	LUAD
TCHHL1	chr1	152056620	152061540	early	LUAD
TCHH	chr1	152078793	152117706	early	LUAD
RPTN	chr1	152126071	152131704	early	LUAD
HRNR	chr1	152184552	152196672	early	LUAD
FLG	chr1	152274651	152297679	early	LUAD
CRNN	chr1	152381719	152386750	early	LUAD
LCE3E	chr1	152538175	152539229	late	LUAD
LCE3D	chr1	152551860	152552980	late	LUAD
LCE3A	chr1	152595310	152595579	late	LUAD
LCE2D	chr1	152635887	152637135	late	LUAD
LCE2C	chr1	152647791	152649049	late	LUAD
LCE2B	chr1	152658599	152659876	late	LUAD
LCE2A	chr1	152670840	152671918	late	LUAD
LCE4A	chr1	152681523	152681910	late	LUAD
C1orf68	chr1	152691998	152692905	late	LUAD
KPRP	chr1	152730506	152734529	late	LUAD
LCE1F	chr1	152748848	152749445	late	LUAD
LCE1E	chr1	152758753	152760901	late	LUAD
LCE1D	chr1	152769227	152770657	late	LUAD
LCE1C	chr1	152777311	152779107	late	LUAD
LCE1B	chr1	152784447	152785585	late	LUAD
LCE1A	chr1	152799949	152800573	late	LUAD
LCE6A	chr1	152815330	152816459	late	LUAD
SMCP	chr1	152850798	152857523	late	LUAD
IVL	chr1	152881039	152884362	late	LUAD
SPRR4	chr1	152943128	152945069	late	LUAD
SPRR1A	chr1	152956564	152958290	late	LUAD
SPRR3	chr1	152974223	152976332	late	LUAD
SPRR1B	chr1	153003679	153005376	late	LUAD
SPRR2D	chr1	153012201	153013594	late	LUAD
SPRR2A	chr1	153028596	153113969	late	LUAD
SPRR2B	chr1	153042718	153044084	late	LUAD
SPRR2E	chr1	153065611	153067001	late	LUAD
SPRR2F	chr1	153084613	153085989	late	LUAD
SPRR2C	chr1	153112594	153113969	late	LUAD
SPRR2G	chr1	153122058	153123427	late	LUAD
LELP1	chr1	153175906	153177601	early	LUAD
PRR9	chr1	153190060	153191793	early	LUAD
LOR	chr1	153232179	153234600	early	LUAD
PGLYRP3	chr1	153270338	153283194	early	LUAD
PGLYRP4	chr1	153302597	153321022	early	LUAD
S100A9	chr1	153330330	153333503	early	LUAD
S100A12	chr1	153346184	153348075	early	LUAD
S100A8	chr1	153362508	153363664	early	LUAD
S100A7A	chr1	153389000	153395701	early	LUAD
S100A7L2	chr1	153409471	153412503	early	LUAD
S100A6	chr1	153507076	153508717	early	LUAD
S100A5	chr1	153509623	153514241	early	LUAD
S100A4	chr1	153516095	153518282	early	LUAD
S100A3	chr1	153519809	153521734	early	LUAD
S100A2	chr1	153533585	153538306	early	LUAD
S100A16	chr1	153579367	153585514	early	LUAD
S100A14	chr1	153586732	153588808	early	LUAD
S100A13	chr1	153591276	153606568	early	LUAD
S100A1	chr1	153600873	153604513	early	LUAD
CHTOP	chr1	153606458	153618782	early	LUAD
SNAPIN	chr1	153631130	153634328	early	LUAD
ILF2	chr1	153634264	153643504	early	LUAD
NPR1	chr1	153651164	153666468	early	LUAD
INTS3	chr1	153700549	153746555	early	LUAD
SLC27A3	chr1	153747768	153752633	early	LUAD
GATAD2B	chr1	153777203	153895451	early	LUAD
DENND4B	chr1	153901977	153919154	early	LUAD
CRTC2	chr1	153920148	153931132	early	LUAD
SLC39A1	chr1	153931575	153940660	early	LUAD
CREB3L4	chr1	153940315	153946840	early	LUAD
JTB	chr1	153946745	153950451	early	LUAD
RAB13	chr1	153954093	153958853	early	LUAD
RPS27	chr1	153963239	153964631	early	LUAD
NUP210L	chr1	153965168	154127592	early	LUAD
TPM3	chr1	154127780	154164611	early	LUAD
C1orf189	chr1	154171562	154178841	early	LUAD
C1orf43	chr1	154179183	154193273	early	LUAD
UBAP2L	chr1	154192655	154243986	early	LUAD
HAX1	chr1	154245039	154248355	early	LUAD
AQP10	chr1	154293592	154297801	early	LUAD
ATP8B2	chr1	154298036	154323780	early	LUAD
IL6R	chr1	154377669	154441926	early	LUAD
SHE	chr1	154451954	154474526	early	LUAD
ADAR	chr1	154554534	154600456	early	LUAD
KCNN3	chr1	154669942	154842754	early	LUAD
PMVK	chr1	154897208	154909484	early	LUAD
PBXIP1	chr1	154916559	154928567	early	LUAD
PYGO2	chr1	154929502	154934258	early	LUAD
SHC1	chr1	154934774	154946959	early	LUAD
CKS1B	chr1	154947118	154951725	early	LUAD
MIR4258	chr1	154948169	154948259	early	LUAD
FLAD1	chr1	154955770	154965587	early	LUAD
LENEP	chr1	154966062	154966791	early	LUAD
ZBTB7B	chr1	154975106	154991001	early	LUAD
DCST2	chr1	154991003	155006257	early	LUAD
DCST1	chr1	155006282	155023406	early	LUAD
DCST1-AS1	chr1	155017668	155036467	early	LUAD
ADAM15	chr1	155023422	155035252	early	LUAD
EFNA3	chr1	155036213	155060014	early	LUAD
EFNA4	chr1	155036213	155042029	early	LUAD
KRTCAP2	chr1	155141884	155145804	early	LUAD
TRIM46	chr1	155145421	155157447	early	LUAD
MUC1	chr1	155158300	155162706	early	LUAD
MIR92B	chr1	155164968	155165063	early	LUAD
THBS3	chr1	155165379	155178969	early	LUAD
MTX1	chr1	155178490	155183624	early	LUAD
GBAP1	chr1	155183616	155208441	early	LUAD
GBA	chr1	155204239	155214653	early	LUAD
