chr	start	stop	timing	cancerType
chr1	46150000	46200000	early	LUAD
chr1	46200000	46250000	early	LUAD
chr1	46250000	46300000	early	LUAD
chr1	46300000	46350000	early	LUAD
chr1	46350000	46400000	early	LUAD
chr1	46400000	46450000	early	LUAD
chr1	46450000	46500000	early	LUAD
chr1	46500000	46550000	early	LUAD
chr1	46550000	46600000	early	LUAD
chr1	46600000	46650000	early	LUAD
chr1	46650000	46700000	early	LUAD
chr1	46700000	46750000	early	LUAD
chr1	46750000	46800000	early	LUAD
chr1	46800000	46850000	early	LUAD
chr1	46850000	46900000	late	LUAD
chr1	46900000	46950000	late	LUAD
chr1	46950000	4.7e+07	late	LUAD
chr1	4.7e+07	47050000	late	LUAD
chr1	47050000	47100000	late	LUAD
chr1	47100000	47150000	early	LUAD
chr1	47150000	47200000	early	LUAD
chr1	47200000	47250000	early	LUAD
chr1	47250000	47300000	early	LUAD
chr1	47300000	47350000	early	LUAD
chr1	47350000	47400000	early	LUAD
chr1	47400000	47450000	early	LUAD
chr1	47850000	47900000	later	LUAD
chr1	47900000	47950000	later	LUAD
chr1	47950000	4.8e+07	later	LUAD
chr1	4.8e+07	48050000	later	LUAD
chr1	48050000	48100000	later	LUAD
chr1	48100000	48150000	later	LUAD
chr1	48150000	48200000	later	LUAD
chr1	48300000	48350000	late	LUAD
chr1	48350000	48400000	late	LUAD
chr1	48400000	48450000	late	LUAD
chr1	48450000	48500000	late	LUAD
chr1	48500000	48550000	late	LUAD
chr1	48550000	48600000	late	LUAD
chr1	48600000	48650000	late	LUAD
chr1	48650000	48700000	late	LUAD
chr1	48700000	48750000	late	LUAD
chr1	48750000	48800000	late	LUAD
chr1	48800000	48850000	late	LUAD
chr1	48850000	48900000	late	LUAD
chr1	48900000	48950000	late	LUAD
chr1	48950000	4.9e+07	late	LUAD
chr1	4.9e+07	49050000	late	LUAD
chr1	49050000	49100000	late	LUAD
chr1	49100000	49150000	late	LUAD
chr1	49150000	49200000	late	LUAD
chr1	49200000	49250000	late	LUAD
chr1	49250000	49300000	late	LUAD
chr1	49300000	49350000	late	LUAD
chr1	49350000	49400000	late	LUAD
chr1	49400000	49450000	late	LUAD
chr1	49450000	49500000	late	LUAD
chr1	49500000	49550000	late	LUAD
chr1	49550000	49600000	late	LUAD
chr1	49600000	49650000	late	LUAD
chr1	49650000	49700000	late	LUAD
chr1	49700000	49750000	late	LUAD
chr1	49750000	49800000	late	LUAD
chr1	49800000	49850000	late	LUAD
chr1	49850000	49900000	late	LUAD
chr1	49900000	49950000	late	LUAD
chr1	49950000	5e+07	late	LUAD
chr1	5e+07	50050000	late	LUAD
chr1	50050000	50100000	late	LUAD
chr1	50100000	50150000	late	LUAD
chr1	50150000	50200000	late	LUAD
chr1	50200000	50250000	late	LUAD
chr1	50250000	50300000	late	LUAD
chr1	50300000	50350000	late	LUAD
chr1	50400000	50450000	late	LUAD
chr1	50450000	50500000	late	LUAD
chr1	50500000	50550000	late	LUAD
chr1	50550000	50600000	late	LUAD
chr1	50600000	50650000	late	LUAD
chr1	50650000	50700000	late	LUAD
chr1	50700000	50750000	late	LUAD
chr1	50750000	50800000	early	LUAD
chr1	50800000	50850000	early	LUAD
chr1	50850000	50900000	early	LUAD
chr1	50900000	50950000	early	LUAD
chr1	50950000	5.1e+07	early	LUAD
chr1	5.1e+07	51050000	early	LUAD
chr1	51050000	51100000	early	LUAD
chr1	51100000	51150000	early	LUAD
chr1	51150000	51200000	early	LUAD
chr1	51200000	51250000	early	LUAD
chr1	51250000	51300000	early	LUAD
chr1	51300000	51350000	early	LUAD
chr1	51350000	51400000	early	LUAD
chr1	51400000	51450000	early	LUAD
chr1	51450000	51500000	early	LUAD
chr1	51500000	51550000	early	LUAD
chr1	51550000	51600000	early	LUAD
chr1	51600000	51650000	early	LUAD
chr1	51650000	51700000	early	LUAD
chr1	51700000	51750000	early	LUAD
chr1	51750000	51800000	early	LUAD
chr1	51800000	51850000	early	LUAD
chr1	51850000	51900000	early	LUAD
chr1	51900000	51950000	early	LUAD
chr1	51950000	5.2e+07	early	LUAD
chr1	5.2e+07	52050000	early	LUAD
chr1	52050000	52100000	early	LUAD
chr1	52100000	52150000	early	LUAD
chr1	52150000	52200000	early	LUAD
chr1	52200000	52250000	early	LUAD
chr1	52250000	52300000	early	LUAD
chr1	52300000	52350000	early	LUAD
chr1	52450000	52500000	early	LUAD
chr1	52500000	52550000	early	LUAD
chr1	52550000	52600000	early	LUAD
chr1	52600000	52650000	early	LUAD
chr1	52650000	52700000	early	LUAD
chr1	52700000	52750000	early	LUAD
chr1	52750000	52800000	early	LUAD
chr1	52800000	52850000	early	LUAD
chr1	52850000	52900000	early	LUAD
chr1	52900000	52950000	early	LUAD
chr1	52950000	5.3e+07	early	LUAD
chr1	5.3e+07	53050000	early	LUAD
chr1	53050000	53100000	early	LUAD
chr1	53100000	53150000	early	LUAD
chr1	53150000	53200000	early	LUAD
chr1	53200000	53250000	early	LUAD
chr1	53250000	53300000	early	LUAD
chr1	53300000	53350000	early	LUAD
chr1	53350000	53400000	early	LUAD
chr1	53400000	53450000	early	LUAD
chr1	53450000	53500000	early	LUAD
chr1	53500000	53550000	early	LUAD
chr1	53550000	53600000	early	LUAD
chr1	53600000	53650000	early	LUAD
chr1	53650000	53700000	early	LUAD
chr1	53700000	53750000	early	LUAD
chr1	53750000	53800000	early	LUAD
chr1	53800000	53850000	early	LUAD
chr1	53850000	53900000	early	LUAD
chr1	53900000	53950000	early	LUAD
chr1	53950000	5.4e+07	early	LUAD
chr1	5.4e+07	54050000	early	LUAD
chr1	54050000	54100000	early	LUAD
chr1	54100000	54150000	early	LUAD
chr1	54150000	54200000	early	LUAD
chr1	54200000	54250000	early	LUAD
chr1	54250000	54300000	early	LUAD
chr1	54300000	54350000	early	LUAD
chr1	54350000	54400000	early	LUAD
chr1	54400000	54450000	early	LUAD
chr1	54600000	54650000	earlier	LUAD
chr1	54900000	54950000	early	LUAD
chr1	54950000	5.5e+07	early	LUAD
chr1	5.5e+07	55050000	early	LUAD
chr1	55050000	55100000	early	LUAD
chr1	55150000	55200000	early	LUAD
chr1	55200000	55250000	early	LUAD
chr1	55250000	55300000	early	LUAD
chr1	55400000	55450000	earlier	LUAD
chr1	55500000	55550000	late	LUAD
chr1	55550000	55600000	late	LUAD
chr1	55600000	55650000	late	LUAD
chr1	55650000	55700000	late	LUAD
chr1	55700000	55750000	late	LUAD
chr1	55750000	55800000	late	LUAD
chr1	55800000	55850000	late	LUAD
chr1	55850000	55900000	late	LUAD
chr1	55900000	55950000	late	LUAD
chr1	55950000	5.6e+07	late	LUAD
chr1	5.6e+07	56050000	late	LUAD
chr1	56050000	56100000	late	LUAD
chr1	56100000	56150000	late	LUAD
chr1	56150000	56200000	late	LUAD
chr1	56200000	56250000	late	LUAD
chr1	56250000	56300000	late	LUAD
chr1	56300000	56350000	late	LUAD
chr1	56350000	56400000	late	LUAD
chr1	56400000	56450000	late	LUAD
chr1	56450000	56500000	late	LUAD
chr1	56750000	56800000	late	LUAD
chr1	56800000	56850000	late	LUAD
chr1	56850000	56900000	late	LUAD
chr1	56900000	56950000	late	LUAD
chr1	56950000	5.7e+07	late	LUAD
chr1	5.7e+07	57050000	late	LUAD
chr1	57050000	57100000	late	LUAD
chr1	57100000	57150000	late	LUAD
chr1	57150000	57200000	late	LUAD
chr1	57200000	57250000	late	LUAD
chr1	57250000	57300000	late	LUAD
chr1	57300000	57350000	late	LUAD
chr1	57350000	57400000	late	LUAD
chr1	57400000	57450000	late	LUAD
chr1	57450000	57500000	late	LUAD
chr1	57500000	57550000	late	LUAD
chr1	57550000	57600000	late	LUAD
chr1	57600000	57650000	late	LUAD
chr1	57650000	57700000	late	LUAD
chr1	57700000	57750000	late	LUAD
chr1	57750000	57800000	late	LUAD
chr1	57800000	57850000	late	LUAD
chr1	57850000	57900000	late	LUAD
chr1	57900000	57950000	late	LUAD
chr1	57950000	5.8e+07	late	LUAD
chr1	5.8e+07	58050000	late	LUAD
chr1	58050000	58100000	late	LUAD
chr1	58100000	58150000	late	LUAD
chr1	58150000	58200000	late	LUAD
chr1	58200000	58250000	late	LUAD
chr1	58250000	58300000	late	LUAD
chr1	58300000	58350000	late	LUAD
chr1	58750000	58800000	early	LUAD
chr1	58800000	58850000	early	LUAD
chr1	59150000	59200000	later	LUAD
chr1	59200000	59250000	later	LUAD
chr1	59250000	59300000	later	LUAD
chr1	59300000	59350000	later	LUAD
chr1	59350000	59400000	later	LUAD
chr1	59400000	59450000	later	LUAD
chr1	59550000	59600000	late	LUAD
chr1	59650000	59700000	late	LUAD
chr1	59700000	59750000	late	LUAD
chr1	59750000	59800000	late	LUAD
chr1	59800000	59850000	late	LUAD
chr1	59850000	59900000	late	LUAD
chr1	59900000	59950000	late	LUAD
chr1	59950000	6e+07	late	LUAD
chr1	6e+07	60050000	late	LUAD
chr1	60050000	60100000	late	LUAD
chr1	60100000	60150000	late	LUAD
chr1	60150000	60200000	late	LUAD
chr1	60200000	60250000	late	LUAD
chr1	60250000	60300000	late	LUAD
chr1	60300000	60350000	late	LUAD
chr1	60350000	60400000	late	LUAD
chr1	60400000	60450000	late	LUAD
chr1	60450000	60500000	late	LUAD
chr1	60500000	60550000	late	LUAD
chr1	60550000	60600000	late	LUAD
chr1	60600000	60650000	late	LUAD
chr1	60650000	60700000	late	LUAD
chr1	60700000	60750000	late	LUAD
chr1	60750000	60800000	late	LUAD
chr1	61300000	61350000	late	LUAD
chr1	61350000	61400000	late	LUAD
chr1	61400000	61450000	late	LUAD
chr1	61450000	61500000	late	LUAD
chr1	61700000	61750000	early	LUAD
chr1	61750000	61800000	early	LUAD
chr1	61800000	61850000	early	LUAD
chr1	61850000	61900000	late	LUAD
chr1	61900000	61950000	late	LUAD
chr1	62900000	62950000	late	LUAD
chr1	62950000	6.3e+07	late	LUAD
chr1	6.3e+07	63050000	late	LUAD
chr1	63050000	63100000	late	LUAD
chr1	63100000	63150000	late	LUAD
chr1	63150000	63200000	late	LUAD
chr1	63200000	63250000	late	LUAD
chr1	63250000	63300000	late	LUAD
chr1	63300000	63350000	early	LUAD
chr1	63350000	63400000	early	LUAD
chr1	63400000	63450000	early	LUAD
chr1	63450000	63500000	early	LUAD
chr1	63500000	63550000	early	LUAD
chr1	63550000	63600000	early	LUAD
chr1	63600000	63650000	early	LUAD
chr1	63650000	63700000	early	LUAD
chr1	63700000	63750000	early	LUAD
chr1	63750000	63800000	early	LUAD
chr1	63800000	63850000	early	LUAD
chr1	63850000	63900000	early	LUAD
chr1	63900000	63950000	early	LUAD
chr1	63950000	6.4e+07	early	LUAD
chr1	6.4e+07	64050000	early	LUAD
chr1	64050000	64100000	early	LUAD
chr1	64100000	64150000	early	LUAD
chr1	64150000	64200000	early	LUAD
chr1	64200000	64250000	early	LUAD
chr1	64250000	64300000	early	LUAD
chr1	64300000	64350000	early	LUAD
chr1	64350000	64400000	early	LUAD
chr1	64400000	64450000	early	LUAD
chr1	64450000	64500000	early	LUAD
chr1	64500000	64550000	early	LUAD
chr1	64550000	64600000	late	LUAD
chr1	64850000	64900000	late	LUAD
chr1	64900000	64950000	early	LUAD
chr1	64950000	6.5e+07	early	LUAD
chr1	6.5e+07	65050000	early	LUAD
chr1	65050000	65100000	early	LUAD
chr1	65100000	65150000	early	LUAD
chr1	65150000	65200000	early	LUAD
chr1	65200000	65250000	early	LUAD
chr1	65250000	65300000	early	LUAD
chr1	65300000	65350000	early	LUAD
chr1	65350000	65400000	late	LUAD
chr1	65400000	65450000	late	LUAD
chr1	65450000	65500000	late	LUAD
chr1	65500000	65550000	late	LUAD
chr1	65550000	65600000	late	LUAD
chr1	65600000	65650000	late	LUAD
chr1	66200000	66250000	late	LUAD
chr1	66250000	66300000	late	LUAD
chr1	66300000	66350000	late	LUAD
chr1	66450000	66500000	late	LUAD
chr1	66500000	66550000	late	LUAD
chr1	66550000	66600000	late	LUAD
chr1	66600000	66650000	late	LUAD
chr1	66650000	66700000	late	LUAD
chr1	66900000	66950000	late	LUAD
chr1	66950000	6.7e+07	late	LUAD
chr1	67150000	67200000	late	LUAD
chr1	67200000	67250000	late	LUAD
chr1	67250000	67300000	early	LUAD
chr1	67300000	67350000	early	LUAD
chr1	67350000	67400000	early	LUAD
chr1	67550000	67600000	early	LUAD
chr1	67600000	67650000	early	LUAD
chr1	67650000	67700000	early	LUAD
chr1	68100000	68150000	early	LUAD
chr1	68250000	68300000	earlier	LUAD
chr1	68300000	68350000	earlier	LUAD
chr1	68350000	68400000	earlier	LUAD
chr1	68400000	68450000	earlier	LUAD
chr1	68650000	68700000	late	LUAD
chr1	68700000	68750000	late	LUAD
chr1	68750000	68800000	late	LUAD
chr1	68800000	68850000	late	LUAD
chr1	68850000	68900000	late	LUAD
chr1	68900000	68950000	late	LUAD
chr1	68950000	6.9e+07	late	LUAD
chr1	6.9e+07	69050000	late	LUAD
chr1	69050000	69100000	late	LUAD
chr1	69100000	69150000	late	LUAD
chr1	69250000	69300000	later	LUAD
chr1	69300000	69350000	later	LUAD
chr1	69350000	69400000	later	LUAD
chr1	69400000	69450000	later	LUAD
chr1	69450000	69500000	later	LUAD
chr1	69500000	69550000	later	LUAD
chr1	69550000	69600000	later	LUAD
chr1	69600000	69650000	later	LUAD
chr1	69650000	69700000	later	LUAD
chr1	69700000	69750000	later	LUAD
chr1	69750000	69800000	later	LUAD
chr1	69800000	69850000	later	LUAD
chr1	69950000	7e+07	late	LUAD
chr1	7e+07	70050000	late	LUAD
chr1	70050000	70100000	late	LUAD
chr1	70100000	70150000	late	LUAD
chr1	70250000	70300000	later	LUAD
chr1	70300000	70350000	later	LUAD
chr1	70350000	70400000	later	LUAD
chr1	70400000	70450000	later	LUAD
chr1	70600000	70650000	late	LUAD
chr1	70650000	70700000	late	LUAD
chr1	70700000	70750000	late	LUAD
chr1	70750000	70800000	late	LUAD
chr1	70800000	70850000	late	LUAD
chr1	70850000	70900000	late	LUAD
chr1	70900000	70950000	late	LUAD
chr1	70950000	7.1e+07	late	LUAD
chr1	7.1e+07	71050000	late	LUAD
chr1	71050000	71100000	late	LUAD
chr1	71100000	71150000	late	LUAD
chr1	71150000	71200000	late	LUAD
chr1	71200000	71250000	late	LUAD
chr1	71250000	71300000	late	LUAD
chr1	71300000	71350000	late	LUAD
chr1	71350000	71400000	late	LUAD
chr1	71400000	71450000	late	LUAD
chr1	71450000	71500000	late	LUAD
chr1	71500000	71550000	late	LUAD
chr1	71550000	71600000	late	LUAD
chr1	71600000	71650000	late	LUAD
chr1	71650000	71700000	late	LUAD
chr1	71700000	71750000	late	LUAD
chr1	71750000	71800000	late	LUAD
chr1	71800000	71850000	late	LUAD
chr1	71850000	71900000	late	LUAD
chr1	71900000	71950000	late	LUAD
chr1	71950000	7.2e+07	late	LUAD
chr1	7.2e+07	72050000	late	LUAD
chr1	72050000	72100000	late	LUAD
chr1	72100000	72150000	late	LUAD
chr1	72150000	72200000	late	LUAD
chr1	72200000	72250000	late	LUAD
chr1	72250000	72300000	late	LUAD
chr1	72350000	72400000	late	LUAD
chr1	72400000	72450000	late	LUAD
chr1	72450000	72500000	late	LUAD
chr1	72500000	72550000	late	LUAD
chr1	72550000	72600000	late	LUAD
chr1	72600000	72650000	late	LUAD
chr1	72650000	72700000	late	LUAD
chr1	72700000	72750000	late	LUAD
chr1	72750000	72800000	late	LUAD
chr1	73550000	73600000	late	LUAD
chr1	73600000	73650000	late	LUAD
chr1	73700000	73750000	late	LUAD
chr1	73850000	73900000	late	LUAD
chr1	73950000	7.4e+07	late	LUAD
chr1	7.4e+07	74050000	late	LUAD
chr1	74050000	74100000	late	LUAD
chr1	74100000	74150000	late	LUAD
chr1	74150000	74200000	late	LUAD
chr1	74200000	74250000	late	LUAD
chr1	74250000	74300000	late	LUAD
chr1	74350000	74400000	late	LUAD
chr1	74400000	74450000	late	LUAD
chr1	74450000	74500000	late	LUAD
chr1	74500000	74550000	late	LUAD
chr1	74550000	74600000	late	LUAD
chr1	74600000	74650000	late	LUAD
chr1	74650000	74700000	late	LUAD
chr1	74700000	74750000	late	LUAD
chr1	74750000	74800000	late	LUAD
chr1	74800000	74850000	late	LUAD
chr1	74850000	74900000	late	LUAD
chr1	74900000	74950000	late	LUAD
chr1	74950000	7.5e+07	late	LUAD
chr1	7.5e+07	75050000	late	LUAD
chr1	75050000	75100000	late	LUAD
chr1	75100000	75150000	late	LUAD
chr1	75150000	75200000	late	LUAD
chr1	75200000	75250000	late	LUAD
chr1	75250000	75300000	late	LUAD
chr1	75300000	75350000	late	LUAD
chr1	75350000	75400000	late	LUAD
chr1	75400000	75450000	late	LUAD
chr1	75450000	75500000	late	LUAD
chr1	75500000	75550000	late	LUAD
chr1	75550000	75600000	late	LUAD
chr1	75600000	75650000	late	LUAD
chr1	75650000	75700000	late	LUAD
chr1	75700000	75750000	late	LUAD
chr1	75750000	75800000	late	LUAD
chr1	75800000	75850000	late	LUAD
chr1	75850000	75900000	late	LUAD
chr1	75900000	75950000	late	LUAD
chr1	75950000	7.6e+07	late	LUAD
chr1	7.6e+07	76050000	late	LUAD
chr1	76050000	76100000	late	LUAD
chr1	76100000	76150000	late	LUAD
chr1	76150000	76200000	late	LUAD
chr1	76200000	76250000	late	LUAD
chr1	76250000	76300000	late	LUAD
chr1	76300000	76350000	late	LUAD
chr1	76350000	76400000	late	LUAD
chr1	76400000	76450000	late	LUAD
chr1	76450000	76500000	late	LUAD
chr1	76500000	76550000	late	LUAD
chr1	76550000	76600000	late	LUAD
chr1	76600000	76650000	late	LUAD
chr1	76650000	76700000	late	LUAD
chr1	76700000	76750000	late	LUAD
chr1	76750000	76800000	late	LUAD
chr1	76800000	76850000	late	LUAD
chr1	76850000	76900000	late	LUAD
chr1	76900000	76950000	late	LUAD
chr1	76950000	7.7e+07	late	LUAD
chr1	7.7e+07	77050000	late	LUAD
chr1	77050000	77100000	late	LUAD
chr1	77100000	77150000	late	LUAD
chr1	77200000	77250000	earlier	LUAD
chr1	77250000	77300000	earlier	LUAD
chr1	77300000	77350000	late	LUAD
chr1	77350000	77400000	late	LUAD
chr1	77400000	77450000	early	LUAD
chr1	77450000	77500000	early	LUAD
chr1	77500000	77550000	early	LUAD
chr1	77550000	77600000	early	LUAD
chr1	77600000	77650000	early	LUAD
chr1	77650000	77700000	early	LUAD
chr1	77700000	77750000	early	LUAD
chr1	77750000	77800000	early	LUAD
chr1	77800000	77850000	early	LUAD
chr1	77850000	77900000	early	LUAD
chr1	77900000	77950000	early	LUAD
chr1	77950000	7.8e+07	early	LUAD
chr1	7.8e+07	78050000	early	LUAD
chr1	78050000	78100000	early	LUAD
chr1	78100000	78150000	early	LUAD
chr1	78250000	78300000	early	LUAD
chr1	78300000	78350000	early	LUAD
chr1	78350000	78400000	late	LUAD
chr1	78400000	78450000	late	LUAD
chr1	78450000	78500000	late	LUAD
chr1	78500000	78550000	late	LUAD
chr1	78950000	7.9e+07	late	LUAD
chr1	7.9e+07	79050000	late	LUAD
chr1	79050000	79100000	late	LUAD
chr1	79100000	79150000	late	LUAD
chr1	79150000	79200000	late	LUAD
chr1	79200000	79250000	late	LUAD
chr1	79250000	79300000	late	LUAD
chr1	79300000	79350000	late	LUAD
chr1	79350000	79400000	late	LUAD
chr1	79400000	79450000	late	LUAD
chr1	79450000	79500000	late	LUAD
chr1	79500000	79550000	late	LUAD
chr1	79550000	79600000	late	LUAD
chr1	79600000	79650000	late	LUAD
chr1	79650000	79700000	late	LUAD
chr1	79700000	79750000	late	LUAD
chr1	79750000	79800000	late	LUAD
chr1	79800000	79850000	late	LUAD
chr1	79850000	79900000	late	LUAD
chr1	79900000	79950000	late	LUAD
chr1	79950000	8e+07	late	LUAD
chr1	8e+07	80050000	late	LUAD
chr1	80050000	80100000	late	LUAD
chr1	80100000	80150000	late	LUAD
chr1	80150000	80200000	late	LUAD
chr1	80200000	80250000	late	LUAD
chr1	80250000	80300000	late	LUAD
chr1	80300000	80350000	late	LUAD
chr1	80350000	80400000	late	LUAD
chr1	80400000	80450000	late	LUAD
chr1	80450000	80500000	late	LUAD
chr1	80500000	80550000	late	LUAD
chr1	80550000	80600000	late	LUAD
chr1	80600000	80650000	late	LUAD
chr1	80650000	80700000	late	LUAD
chr1	80700000	80750000	late	LUAD
chr1	80750000	80800000	late	LUAD
chr1	80800000	80850000	late	LUAD
chr1	80850000	80900000	late	LUAD
chr1	80900000	80950000	late	LUAD
chr1	80950000	8.1e+07	late	LUAD
chr1	8.1e+07	81050000	late	LUAD
chr1	81050000	81100000	late	LUAD
chr1	81100000	81150000	late	LUAD
chr1	81150000	81200000	late	LUAD
chr1	81200000	81250000	late	LUAD
chr1	81250000	81300000	late	LUAD
chr1	81300000	81350000	late	LUAD
chr1	81350000	81400000	late	LUAD
chr1	81400000	81450000	late	LUAD
chr1	81450000	81500000	late	LUAD
chr1	81500000	81550000	late	LUAD
chr1	81550000	81600000	late	LUAD
chr1	81600000	81650000	late	LUAD
chr1	81650000	81700000	late	LUAD
chr1	81700000	81750000	late	LUAD
chr1	81750000	81800000	late	LUAD
chr1	81800000	81850000	late	LUAD
chr1	81850000	81900000	late	LUAD
chr1	81900000	81950000	late	LUAD
chr1	81950000	8.2e+07	late	LUAD
chr1	8.2e+07	82050000	late	LUAD
chr1	82050000	82100000	late	LUAD
chr1	82100000	82150000	late	LUAD
chr1	82150000	82200000	late	LUAD
chr1	82200000	82250000	late	LUAD
chr1	82250000	82300000	late	LUAD
chr1	82300000	82350000	late	LUAD
chr1	82350000	82400000	late	LUAD
chr1	82400000	82450000	late	LUAD
chr1	82450000	82500000	late	LUAD
chr1	82500000	82550000	late	LUAD
chr1	82550000	82600000	late	LUAD
chr1	82750000	82800000	late	LUAD
chr1	82800000	82850000	late	LUAD
chr1	82850000	82900000	late	LUAD
chr1	82950000	8.3e+07	late	LUAD
chr1	8.3e+07	83050000	late	LUAD
chr1	83050000	83100000	late	LUAD
chr1	83100000	83150000	late	LUAD
chr1	83350000	83400000	late	LUAD
chr1	83450000	83500000	late	LUAD
chr1	83500000	83550000	late	LUAD
chr1	83550000	83600000	late	LUAD
chr1	83600000	83650000	late	LUAD
chr1	83650000	83700000	late	LUAD
chr1	83700000	83750000	late	LUAD
chr1	83750000	83800000	late	LUAD
chr1	83800000	83850000	late	LUAD
chr1	83850000	83900000	late	LUAD
chr1	83900000	83950000	late	LUAD
chr1	8.4e+07	84050000	earlier	LUAD
chr1	84050000	84100000	earlier	LUAD
chr1	84100000	84150000	earlier	LUAD
chr1	84150000	84200000	earlier	LUAD
chr1	84200000	84250000	earlier	LUAD
chr1	84250000	84300000	earlier	LUAD
chr1	84300000	84350000	earlier	LUAD
chr1	84350000	84400000	earlier	LUAD
chr1	84400000	84450000	earlier	LUAD
chr1	84450000	84500000	earlier	LUAD
chr1	84500000	84550000	earlier	LUAD
chr1	84550000	84600000	earlier	LUAD
chr1	84600000	84650000	earlier	LUAD
chr1	84800000	84850000	late	LUAD
chr1	84850000	84900000	late	LUAD
chr1	84900000	84950000	early	LUAD
chr1	84950000	8.5e+07	early	LUAD
chr1	8.5e+07	85050000	early	LUAD
chr1	85050000	85100000	early	LUAD
chr1	85100000	85150000	early	LUAD
chr1	85150000	85200000	early	LUAD
chr1	85200000	85250000	early	LUAD
chr1	85250000	85300000	early	LUAD
chr1	85300000	85350000	early	LUAD
chr1	85350000	85400000	early	LUAD
chr1	85400000	85450000	early	LUAD
chr1	85450000	85500000	early	LUAD
chr1	85500000	85550000	early	LUAD
chr1	85550000	85600000	early	LUAD
chr1	85600000	85650000	early	LUAD
chr1	85650000	85700000	early	LUAD
chr1	85700000	85750000	early	LUAD
chr1	85750000	85800000	early	LUAD
chr1	85800000	85850000	early	LUAD
chr1	85850000	85900000	early	LUAD
chr1	85900000	85950000	early	LUAD
chr1	85950000	8.6e+07	late	LUAD
chr1	8.6e+07	86050000	late	LUAD
chr1	86050000	86100000	late	LUAD
chr1	86100000	86150000	late	LUAD
chr1	86150000	86200000	late	LUAD
chr1	86200000	86250000	late	LUAD
