gene_name	chr	start	stop	timing	cancerType
ATP6V0B	chr1	44440602	44443972	early	BRCA
B4GALT2	chr1	44444874	44456843	early	BRCA
SLC6A9	chr1	44457172	44497164	early	BRCA
CCDC24	chr1	44457280	44462198	early	BRCA
KLF17	chr1	44514030	44600809	early	BRCA
DMAP1	chr1	44679125	44686351	early	BRCA
ERI3	chr1	44686742	44820939	early	BRCA
RNF220	chr1	44870960	45117396	early	BRCA
TMEM53	chr1	45119501	45140099	early	BRCA
ARMH1	chr1	45140394	45191263	early	BRCA
KIF2C	chr1	45205490	45233438	early	BRCA
BEST4	chr1	45249257	45253426	early	BRCA
PLK3	chr1	45266036	45271667	early	BRCA
BTBD19	chr1	45274154	45279801	early	BRCA
PTCH2	chr1	45285516	45308616	early	BRCA
EIF2B3	chr1	45316194	45452394	early	BRCA
HECTD3	chr1	45468220	45477027	early	BRCA
UROD	chr1	45477805	45481341	early	BRCA
ZSWIM5	chr1	45482076	45672250	early	BRCA
LINC01144	chr1	45769582	45771291	early	BRCA
MUTYH	chr1	45794914	45806142	early	BRCA
TOE1	chr1	45805342	45809650	early	BRCA
TESK2	chr1	45809555	45956840	early	BRCA
CCDC163	chr1	45959598	45965751	early	BRCA
MMACHC	chr1	45965856	45976739	early	BRCA
PRDX1	chr1	45976707	45988562	early	BRCA
AKR1A1	chr1	46016455	46035723	early	BRCA
NASP	chr1	46049660	46084578	early	BRCA
CCDC17	chr1	46085716	46089731	early	BRCA
GPBP1L1	chr1	46092976	46152302	early	BRCA
RPS15AP10	chr1	46111452	46112357	early	BRCA
TMEM69	chr1	46153847	46160108	early	BRCA
IPP	chr1	46159998	46216485	early	BRCA
MAST2	chr1	46269285	46501796	early	BRCA
PIK3R3	chr1	46505812	46642160	early	BRCA
TSPAN1	chr1	46640749	46651634	early	BRCA
POMGNT1	chr1	46654353	46685977	early	BRCA
LURAP1	chr1	46669006	46686928	early	BRCA
RAD54L	chr1	46713367	46744145	early	BRCA
LRRC41	chr1	46744072	46769038	early	BRCA
UQCRH	chr1	46769380	46782447	early	BRCA
NSUN4	chr1	46805849	46830824	early	BRCA
FAAH	chr1	46859939	46879520	early	BRCA
FAAHP1	chr1	46899499	46911374	early	BRCA
DMBX1	chr1	46972668	46979886	early	BRCA
MKNK1-AS1	chr1	47004368	47035927	early	BRCA
KNCN	chr1	47011316	47016887	early	BRCA
MKNK1	chr1	47023079	47082563	early	BRCA
MOB3C	chr1	47073387	47082563	early	BRCA
ATPAF1	chr1	47100711	47134099	early	BRCA
EFCAB14	chr1	47124359	47184736	early	BRCA
EFCAB14-AS1	chr1	47139708	47157769	early	BRCA
CYP4B1	chr1	47264670	47285021	early	BRCA
CYP4Z2P	chr1	47308767	47366147	early	BRCA
CYP4A11	chr1	47394846	47407156	early	BRCA
CYP4X1	chr1	47427036	47516423	early	BRCA
CYP4Z1	chr1	47533160	47583992	early	BRCA
CYP4A22	chr1	47603107	47614526	early	BRCA
PDZK1IP1	chr1	47649261	47655771	early	BRCA
TAL1	chr1	47681963	47697892	early	BRCA
STIL	chr1	47694868	47779819	early	BRCA
CMPK1	chr1	47799469	47844511	early	BRCA
TRABD2B	chr1	48226200	48462562	earlier	BRCA
SKINT1L	chr1	48567387	48648100	late	BRCA
SLC5A9	chr1	48688357	48714316	late	BRCA
SPATA6	chr1	48761044	48937876	late	BRCA
AGBL4	chr1	48998527	50489626	late	BRCA
DMRTA2	chr1	50883223	50889119	late	BRCA
FAF1	chr1	50906935	51425936	early	BRCA
CDKN2C	chr1	51433608	51440309	early	BRCA
C1orf185	chr1	51567906	51613754	early	BRCA
RNF11	chr1	51701945	51739119	early	BRCA
TTC39A	chr1	51752930	51810785	early	BRCA
EPS15	chr1	51819935	51984995	early	BRCA
OSBPL9	chr1	52042851	52254891	early	BRCA
NRDC	chr1	52254866	52344609	early	BRCA
RAB3B	chr1	52373628	52456436	early	BRCA
TXNDC12	chr1	52485804	52521843	early	BRCA
KTI12	chr1	52497777	52499472	early	BRCA
BTF3L4	chr1	52521857	52556388	early	BRCA
ZFYVE9	chr1	52607766	52812358	early	BRCA
CC2D1B	chr1	52816265	52831877	early	BRCA
ORC1	chr1	52838501	52870143	early	BRCA
PRPF38A	chr1	52870219	52883992	early	BRCA
TUT4	chr1	52888948	53019130	early	BRCA
GPX7	chr1	53068043	53074723	early	BRCA
SHISAL2A	chr1	53099066	53135339	early	BRCA
COA7	chr1	53152014	53164038	early	BRCA
ZYG11B	chr1	53192131	53293013	early	BRCA
ZYG11A	chr1	53308183	53360247	early	BRCA
ECHDC2	chr1	53361582	53392851	early	BRCA
SCP2	chr1	53392901	53517289	early	BRCA
PODN	chr1	53527724	53551174	early	BRCA
SLC1A7	chr1	53552851	53608289	early	BRCA
CPT2	chr1	53662101	53679869	early	BRCA
CZIB	chr1	53679772	53686289	early	BRCA
MAGOH	chr1	53692564	53704282	early	BRCA
LOC100507564	chr1	53704282	53708455	early	BRCA
LRP8	chr1	53708041	53793821	early	BRCA
SLC25A3P1	chr1	53904043	53905693	early	BRCA
DMRTB1	chr1	53925072	53933158	early	BRCA
GLIS1	chr1	53971906	54199877	early	BRCA
NDC1	chr1	54231134	54304225	early	BRCA
YIPF1	chr1	54317392	54355487	early	BRCA
DIO1	chr1	54359861	54376759	early	BRCA
HSPB11	chr1	54387234	54411288	early	BRCA
LRRC42	chr1	54411999	54433841	early	BRCA
LDLRAD1	chr1	54472971	54483859	early	BRCA
TMEM59	chr1	54497349	54519111	early	BRCA
TCEANC2	chr1	54519274	54578192	early	BRCA
CDCP2	chr1	54604668	54618679	early	BRCA
CYB5RL	chr1	54638027	54665746	early	BRCA
MRPL37	chr1	54665840	54684056	early	BRCA
SSBP3	chr1	54691104	54872068	early	BRCA
ACOT11	chr1	55007930	55100417	early	BRCA
FAM151A	chr1	55074850	55089200	early	BRCA
MROH7-TTC4	chr1	55107427	55208328	early	BRCA
MROH7	chr1	55107427	55175939	early	BRCA
TTC4	chr1	55181495	55208328	early	BRCA
PARS2	chr1	55222571	55230226	early	BRCA
TTC22	chr1	55246752	55266941	early	BRCA
LEXM	chr1	55271736	55307937	early	BRCA
DHCR24	chr1	55315300	55352921	early	BRCA
TMEM61	chr1	55446465	55457966	early	BRCA
BSND	chr1	55464617	55474465	early	BRCA
PCSK9	chr1	55505149	55530526	early	BRCA
USP24	chr1	55532032	55681039	early	BRCA
LOC100507634	chr1	55681081	55683128	early	BRCA
MIR4422	chr1	55691314	55691396	early	BRCA
DAB1	chr1	57463579	59012446	late	BRCA
LINC01135	chr1	59250823	59365384	later	BRCA
HSD52	chr1	59597608	59612479	later	BRCA
MIR4711	chr1	60198899	60198968	late	BRCA
HOOK1	chr1	60280463	60342050	late	BRCA
CYP2J2	chr1	60358980	60392423	late	BRCA
MGC34796	chr1	62119914	62121800	early	BRCA
TM2D1	chr1	62146719	62191095	early	BRCA
PATJ	chr1	62208149	62644347	early	BRCA
ATG4C	chr1	63249777	63330941	late	BRCA
LINC00466	chr1	63624754	63782901	late	BRCA
FOXD3	chr1	63788730	63790797	late	BRCA
PGM1	chr1	64058947	64125916	later	BRCA
ROR1	chr1	64239690	64647179	late	BRCA
UBE2U	chr1	64669490	64710027	late	BRCA
CACHD1	chr1	64936476	65158741	earlier	BRCA
RAVER2	chr1	65210778	65298914	earlier	BRCA
JAK1	chr1	65298906	65432619	earlier	BRCA
AK4	chr1	65613232	65697828	earlier	BRCA
DNAJC6	chr1	65720148	65881552	earlier	BRCA
LEPROT	chr1	65886131	65901690	earlier	BRCA
TCTEX1D1	chr1	67218140	67244730	late	BRCA
MIER1	chr1	67390578	67454302	later	BRCA
C1orf141	chr1	67557859	67600654	later	BRCA
IL23R	chr1	67604590	67725650	later	BRCA
IL12RB2	chr1	67773047	67862583	early	BRCA
SERBP1	chr1	67873493	67896123	early	BRCA
GNG12-AS1	chr1	68297971	68668670	later	BRCA
DIRAS3	chr1	68511645	68516481	later	BRCA
WLS	chr1	68564142	68698284	later	BRCA
MIR1262	chr1	68649201	68649293	later	BRCA
DEPDC1	chr1	68939835	68962799	late	BRCA
LRRC7	chr1	70032868	70589171	late	BRCA
LRRC40	chr1	70610485	70671361	late	BRCA
SRSF11	chr1	70671365	70717701	late	BRCA
ZRANB2-AS2	chr1	71547007	71703406	late	BRCA
NEGR1	chr1	71868625	72748405	late	BRCA
NEGR1-IT1	chr1	72259915	72302695	later	BRCA
LRRIQ3	chr1	74491702	74663871	later	BRCA
FPGT-TNNI3K	chr1	74663896	75010116	later	BRCA
FPGT	chr1	74663896	74674148	later	BRCA
TNNI3K	chr1	74701071	75010116	later	BRCA
ERICH3	chr1	75033795	75139422	late	BRCA
CRYZ	chr1	75171172	75199092	late	BRCA
TYW3	chr1	75198836	75232360	late	BRCA
LHX8	chr1	75594119	75627218	late	BRCA
SLC44A5	chr1	75667816	76143610	late	BRCA
ACADM	chr1	76190043	76229355	late	BRCA
MSH4	chr1	76262556	76378923	late	BRCA
ST6GALNAC3	chr1	76540389	77096669	late	BRCA
ST6GALNAC5	chr1	77333186	77529737	late	BRCA
PIGK	chr1	77554667	77685132	later	BRCA
AK5	chr1	77747662	78025654	later	BRCA
NEXN	chr1	78354200	78409578	early	BRCA
DNAJB4	chr1	78444934	78482995	later	BRCA
GIPC2	chr1	78511589	78603112	later	BRCA
MGC27382	chr1	78695283	78835147	later	BRCA
PTGFR	chr1	78956728	79006386	later	BRCA
ADGRL4	chr1	79355449	79472495	late	BRCA
ADGRL2	chr1	81771845	82458107	late	BRCA
PRKACB	chr1	84543745	84704181	earlier	BRCA
SAMD13	chr1	84764049	84816481	earlier	BRCA
UOX	chr1	84830641	84863576	earlier	BRCA
DNASE2B	chr1	84864215	84880691	earlier	BRCA
LPAR3	chr1	85279086	85358896	early	BRCA
MCOLN2	chr1	85391266	85462796	early	BRCA
MCOLN3	chr1	85483765	85514223	early	BRCA
WDR63	chr1	85527993	85598821	early	BRCA
SYDE2	chr1	85623356	85666728	early	BRCA
C1orf52	chr1	85715637	85725355	early	BRCA
BCL10	chr1	85731460	85742587	early	BRCA
LOC646626	chr1	85742041	85865646	early	BRCA
DDAH1	chr1	85784168	86044046	early	BRCA
CCN1	chr1	86046444	86049648	early	BRCA
ZNHIT6	chr1	86115106	86174116	early	BRCA
COL24A1	chr1	86194916	86622446	early	BRCA
CLCA4	chr1	87012759	87046432	late	BRCA
CLCA3P	chr1	87099959	87121059	late	BRCA
SH3GLB1	chr1	87170253	87213867	early	BRCA
SELENOF	chr1	87328128	87380107	early	BRCA
HS2ST1	chr1	87380335	87575681	late	BRCA
LINC01140	chr1	87458690	87634886	late	BRCA
LMO4	chr1	87794151	87814607	late	BRCA
LINC01364	chr1	87819210	87837338	late	BRCA
PKN2	chr1	89149922	89301938	late	BRCA
GTF2B	chr1	89318321	89357301	late	BRCA
KYAT3	chr1	89401456	89458643	late	BRCA
RBMXL1	chr1	89445139	89458643	late	BRCA
GBP3	chr1	89472360	89488549	late	BRCA
GBP1	chr1	89517987	89531043	late	BRCA
GBP2	chr1	89571843	89616258	late	BRCA
GBP7	chr1	89597434	89641723	late	BRCA
GBP4	chr1	89646831	89664633	late	BRCA
GBP5	chr1	89724634	89738544	late	BRCA
LOC729930	chr1	89754941	89756045	late	BRCA
GBP6	chr1	89829436	89853719	late	BRCA
GBP1P1	chr1	89873238	89890493	late	BRCA
LRRC8B	chr1	89990397	90063420	late	BRCA
LRRC8C-DT	chr1	90090408	90098453	late	BRCA
LRRC8C	chr1	90098644	90185094	early	BRCA
LRRC8D	chr1	90286573	90401989	early	BRCA
GEMIN8P4	chr1	90458824	90460525	early	BRCA
ZNF326	chr1	90460678	90494094	early	BRCA
BARHL2	chr1	91177579	91182794	late	BRCA
ZNF644	chr1	91380857	91487812	late	BRCA
HFM1	chr1	91726323	91870426	late	BRCA
CDC7	chr1	91966404	91991321	late	BRCA
TGFBR3	chr1	92145900	92371559	late	BRCA
BRDT	chr1	92414928	92479985	late	BRCA
EPHX4	chr1	92495533	92529093	late	BRCA
BTBD8	chr1	92545862	92613401	late	BRCA
C1orf146	chr1	92683573	92711367	later	BRCA
GLMN	chr1	92711955	92764566	later	BRCA
RPAP2	chr1	92764522	92853732	later	BRCA
GFI1	chr1	92940318	92952433	later	BRCA
RPL5	chr1	93297594	93307481	early	BRCA
DIPK1A	chr1	93298286	93427079	early	BRCA
MTF2	chr1	93544792	93604638	early	BRCA
TMED5	chr1	93615299	93646246	early	BRCA
CCDC18	chr1	93646281	93744287	early	BRCA
CCDC18-AS1	chr1	93775666	93811368	early	BRCA
DR1	chr1	93811478	93828148	early	BRCA
FNBP1L	chr1	93913688	94020218	early	BRCA
BCAR3	chr1	94027343	94312706	early	BRCA
BCAR3-AS1	chr1	94057525	94065587	early	BRCA
DNTTIP2	chr1	94335014	94344762	early	BRCA
GCLM	chr1	94352590	94375012	early	BRCA
ABCA4	chr1	94458394	94586705	early	BRCA
ARHGAP29	chr1	94615403	94740624	early	BRCA
ABCD3	chr1	94883933	94984219	early	BRCA
F3	chr1	94994732	95007413	early	BRCA
SLC44A3	chr1	95285898	95360803	early	BRCA
CNN3	chr1	95362507	95392735	early	BRCA
LOC729970	chr1	95393584	95428826	early	BRCA
PTBP2	chr1	97187175	97280605	late	BRCA
DPYD	chr1	97543300	98386615	late	BRCA
DPYD-AS1	chr1	97561479	97788511	late	BRCA
SNX7	chr1	99127236	99226056	late	BRCA
PLPPR5	chr1	99355801	99470449	late	BRCA
LOC100129620	chr1	99469832	99614408	late	BRCA
PLPPR4	chr1	99729848	99775138	late	BRCA
PALMD	chr1	100111431	100160097	earlier	BRCA
FRRS1	chr1	100174259	100231349	earlier	BRCA
AGL	chr1	100315640	100389579	earlier	BRCA
SLC35A3	chr1	100435345	100492534	earlier	BRCA
SASS6	chr1	100549102	100598511	late	BRCA
TRMT13	chr1	100598706	100616054	late	BRCA
LRRC39	chr1	100614004	100643829	late	BRCA
DBT	chr1	100652478	100715409	late	BRCA
RTCA	chr1	100731714	100758325	late	BRCA
CDC14A	chr1	100810584	100985833	late	BRCA
GPR88	chr1	101003728	101007583	late	BRCA
LINC01349	chr1	101092606	101112560	late	BRCA
VCAM1	chr1	101185196	101204601	late	BRCA
EXTL2	chr1	101337928	101360735	late	BRCA
SLC30A7	chr1	101361632	101447311	late	BRCA
DPH5	chr1	101455180	101491644	late	BRCA
S1PR1	chr1	101702305	101707076	late	BRCA
OLFM3	chr1	102268127	102462790	late	BRCA
DNAJA1P5	chr1	102337567	102360299	late	BRCA
COL11A1	chr1	103342023	103574052	late	BRCA
AMY2B	chr1	104078748	104153092	later	BRCA
ACTG1P4	chr1	104112026	104114008	later	BRCA
AMY2A	chr1	104159999	104168400	later	BRCA
LOC100129138	chr1	104615645	104619693	later	BRCA
PRMT6	chr1	107599267	107601916	late	BRCA
NTNG1	chr1	107682629	108024475	earlier	BRCA
VAV3	chr1	108113782	108507545	earlier	BRCA
VAV3-AS1	chr1	108507065	108537229	earlier	BRCA
SLC25A24	chr1	108677344	108742980	earlier	BRCA
FAM102B	chr1	109102971	109181949	early	BRCA
HENMT1	chr1	109190910	109204148	early	BRCA
PRPF38B	chr1	109234932	109244422	early	BRCA
FNDC7	chr1	109255556	109285367	early	BRCA
STXBP3	chr1	109289285	109352148	early	BRCA
AKNAD1	chr1	109358520	109506121	early	BRCA
GPSM2	chr1	109419603	109476957	early	BRCA
CLCC1	chr1	109472130	109506121	early	BRCA
WDR47	chr1	109512838	109584850	early	BRCA
TAF13	chr1	109606998	109618624	early	BRCA
TMEM167B	chr1	109633403	109639554	early	BRCA
C1orf194	chr1	109648573	109656479	early	BRCA
KIAA1324	chr1	109656585	109749403	early	BRCA
SARS1	chr1	109756515	109780804	early	BRCA
CELSR2	chr1	109792641	109818378	early	BRCA
PSRC1	chr1	109822176	109825808	early	BRCA
MYBPHL	chr1	109834987	109849663	early	BRCA
SORT1	chr1	109852188	109940563	early	BRCA
PSMA5	chr1	109941653	109969108	early	BRCA
SYPL2	chr1	110009100	110024764	early	BRCA
ATXN7L2	chr1	110026561	110035420	early	BRCA
CYB561D1	chr1	110036658	110043063	early	BRCA
AMIGO1	chr1	110049446	110052336	early	BRCA
GPR61	chr1	110082494	110088455	early	BRCA
GNAI3	chr1	110091186	110138454	early	BRCA
MIR197	chr1	110141515	110141589	early	BRCA
GNAT2	chr1	110145889	110155705	early	BRCA
AMPD2	chr1	110162126	110174677	early	BRCA
GSTM2	chr1	110198698	110226619	early	BRCA
GSTM5	chr1	110254864	110260890	early	BRCA
GSTM3	chr1	110276554	110283660	early	BRCA
EPS8L3	chr1	110292702	110306644	early	BRCA
CSF1	chr1	110453233	110473616	early	BRCA
AHCYL1	chr1	110527387	110566364	early	BRCA
STRIP1	chr1	110574199	110597424	early	BRCA
ALX3	chr1	110602997	110613322	early	BRCA
UBL4B	chr1	110655062	110656569	early	BRCA
SLC6A17	chr1	110693132	110744823	early	BRCA
CYMP	chr1	111016378	111033891	earlier	BRCA
KCNA10	chr1	111059839	111061797	earlier	BRCA
KCNA2	chr1	111136202	111174096	earlier	BRCA
KCNA3	chr1	111214310	111217655	earlier	BRCA
CEPT1	chr1	111682249	111727724	earlier	BRCA
DENND2D	chr1	111728591	111747160	earlier	BRCA
CHI3L2	chr1	111770281	111786062	earlier	BRCA
CHIAP2	chr1	111823146	111828730	earlier	BRCA
CHIA	chr1	111833474	111863188	earlier	BRCA
ADORA3	chr1	112025970	112106597	late	BRCA
RAP1A	chr1	112085055	112256101	early	BRCA
LINC01160	chr1	112141629	112150940	early	BRCA
INKA2	chr1	112264686	112298419	early	BRCA
INKA2-AS1	chr1	112282463	112290420	early	BRCA
DDX20	chr1	112298190	112310199	early	BRCA
KCND3	chr1	112318454	112531777	early	BRCA
LINC01750	chr1	112533190	112541463	early	BRCA
WNT2B	chr1	113010040	113063910	early	BRCA
ST7L	chr1	113066141	113162405	early	BRCA
CAPZA1	chr1	113162075	113214241	early	BRCA
MOV10	chr1	113217048	113243368	early	BRCA
RHOC	chr1	113243749	113250025	early	BRCA
PPM1J	chr1	113252616	113257950	early	BRCA
TAFA3	chr1	113263189	113269856	early	BRCA
SLC16A1	chr1	113454470	113498975	early	BRCA
LRIG2	chr1	113615831	113667342	early	BRCA
LOC643441	chr1	113739404	113748875	early	BRCA
PHTF1	chr1	114239824	114302098	later	BRCA
RSBN1	chr1	114304454	114355070	later	BRCA
PTPN22	chr1	114356433	114414375	later	BRCA
AP4B1-AS1	chr1	114399257	114443859	later	BRCA
BCL2L15	chr1	114419436	114430169	later	BRCA
AP4B1	chr1	114437371	114447741	later	BRCA
DCLRE1B	chr1	114447915	114456708	later	BRCA
HIPK1	chr1	114471996	114520491	later	BRCA
BCAS2	chr1	115110181	115124265	late	BRCA
SIKE1	chr1	115312105	115323308	late	BRCA
SYCP1	chr1	115397455	115537990	late	BRCA
VANGL1	chr1	116184574	116240845	early	BRCA
CASQ2	chr1	116242626	116311426	early	BRCA
NHLH2	chr1	116378999	116383747	early	BRCA
PTGFRN	chr1	117452689	117532972	earlier	BRCA
MIR942	chr1	117637265	117637350	earlier	BRCA
TRIM45	chr1	117653677	117664411	earlier	BRCA
VTCN1	chr1	117686209	117753582	earlier	BRCA
MAN1A2	chr1	117910085	118068320	earlier	BRCA
TENT5C	chr1	118148604	118171011	earlier	BRCA
GDAP2	chr1	118406107	118472302	earlier	BRCA
WDR3	chr1	118472372	118503049	earlier	BRCA
TBX15	chr1	119425666	119532179	late	BRCA
WARS2	chr1	119573839	119683295	late	BRCA
HSD3BP4	chr1	120106503	120115199	early	BRCA
ZNF697	chr1	120162000	120190390	early	BRCA
PHGDH	chr1	120254419	120286849	early	BRCA
HMGCS2	chr1	120290619	120311555	early	BRCA
REG4	chr1	120336641	120354203	early	BRCA
NBPF7	chr1	120377388	120387503	early	BRCA
ADAM30	chr1	120436156	120439147	early	BRCA
NOTCH2	chr1	120454176	120612317	early	BRCA
SRGAP2D	chr1	121107152	121129827	late	BRCA
EMBP1	chr1	121260910	121313686	late	BRCA
FAM72D	chr1	143896452	143913143	early	BRCA
NBPF20	chr1	144146811	146467744	early	BRCA
LOC653513	chr1	144676437	145039992	early	BRCA
PDE4DIP	chr1	144676437	145076186	early	BRCA
SEC22B	chr1	145096407	145116997	early	BRCA
NBPF10	chr1	145209111	146467744	early	BRCA
NOTCH2NLA	chr1	145209111	145295525	early	BRCA
HJV	chr1	145413191	145417545	early	BRCA
TXNIP	chr1	145438462	145442628	early	BRCA
POLR3GL	chr1	145456236	145470387	early	BRCA
ANKRD34A	chr1	145470508	145475647	early	BRCA
LIX1L	chr1	145477085	145499091	early	BRCA
RBM8A	chr1	145507557	145513535	early	BRCA
PEX11B	chr1	145516165	145523732	early	BRCA
ITGA10	chr1	145524990	145543868	early	BRCA
ANKRD35	chr1	145549209	145568526	early	BRCA
PIAS3	chr1	145575290	145586546	early	BRCA
NUDT17	chr1	145586493	145589435	early	BRCA
POLR3C	chr1	145592605	145610884	early	BRCA
RNF115	chr1	145611036	145688776	early	BRCA
CD160	chr1	145695798	145715565	early	BRCA
PDZK1	chr1	145727666	145764206	early	BRCA
GPR89A	chr1	145764595	145827103	early	BRCA
GPR89B	chr1	147400506	147465755	late	BRCA
NBPF14	chr1	148003642	148346929	early	BRCA
NBPF15	chr1	148558188	148596267	late	BRCA
LSP1P5	chr1	148928286	148953054	late	BRCA
LINC02591	chr1	149279476	149291742	late	BRCA
LINC00869	chr1	149576262	149672733	early	BRCA
H2BC18	chr1	149754245	149783928	early	BRCA
FCGR1A	chr1	149754250	149764074	early	BRCA
H2BC20P	chr1	149821759	149822340	early	BRCA
VPS45	chr1	150039342	150117505	early	BRCA
PLEKHO1	chr1	150121767	150131825	early	BRCA
ANP32E	chr1	150190717	150208504	early	BRCA
CA14	chr1	150230218	150237480	early	BRCA
APH1A	chr1	150237799	150241609	early	BRCA
C1orf54	chr1	150244773	150253335	early	BRCA
CIART	chr1	150254953	150259501	early	BRCA
MRPS21	chr1	150266269	150280819	early	BRCA
PRPF3	chr1	150293928	150325704	early	BRCA
RPRD2	chr1	150336990	150449041	early	BRCA
TARS2	chr1	150459840	150480085	early	BRCA
ECM1	chr1	150480487	150486265	early	BRCA
FALEC	chr1	150488233	150490508	early	BRCA
ADAMTSL4	chr1	150521898	150533412	early	BRCA
MIR4257	chr1	150524405	150524490	early	BRCA
MCL1	chr1	150547027	150552214	early	BRCA
ENSA	chr1	150594599	150602098	early	BRCA
GOLPH3L	chr1	150618701	150669672	early	BRCA
HORMAD1	chr1	150670535	150693364	early	BRCA
CTSS	chr1	150702672	150738433	early	BRCA
CTSK	chr1	150768684	150780917	early	BRCA
ARNT	chr1	150782181	150849244	early	BRCA
SETDB1	chr1	150898815	150937220	early	BRCA
CERS2	chr1	150937649	150947479	early	BRCA
ANXA9	chr1	150954499	150968114	early	BRCA
MINDY1	chr1	150969301	150980854	early	BRCA
PRUNE1	chr1	150980973	151008189	early	BRCA
BNIPL	chr1	151009029	151020076	early	BRCA
C1orf56	chr1	151020259	151023871	early	BRCA
CDC42SE1	chr1	151023447	151032125	early	BRCA
MLLT11	chr1	151032151	151040973	early	BRCA
GABPB2	chr1	151043080	151091007	early	BRCA
SEMA6C	chr1	151104163	151119140	early	BRCA
TNFAIP8L2-SCNM1	chr1	151129105	151142773	early	BRCA
TNFAIP8L2	chr1	151129105	151132225	early	BRCA
LYSMD1	chr1	151132224	151138424	early	BRCA
SCNM1	chr1	151138498	151142773	early	BRCA
TMOD4	chr1	151142463	151148547	early	BRCA
VPS72	chr1	151148776	151162689	early	BRCA
PIP5K1A	chr1	151171021	151222007	early	BRCA
PSMD4	chr1	151227197	151239954	early	BRCA
ZNF687	chr1	151254094	151264381	early	BRCA
PI4KB	chr1	151264273	151300191	early	BRCA
RFX5	chr1	151313116	151319769	early	BRCA
SELENBP1	chr1	151336778	151345210	early	BRCA
PSMB4	chr1	151372041	151374412	early	BRCA
POGZ	chr1	151375200	151431941	early	BRCA
CGN	chr1	151483862	151511167	early	BRCA
TUFT1	chr1	151512781	151556059	early	BRCA
SNX27	chr1	151584541	151671559	early	BRCA
CELF3	chr1	151672534	151689290	early	BRCA
RIIAD1	chr1	151682909	151702082	early	BRCA
MRPL9	chr1	151732123	151736040	early	BRCA
OAZ3	chr1	151735445	151743806	early	BRCA
TDRKH	chr1	151742583	151763010	early	BRCA
LINGO4	chr1	151772765	151777882	early	BRCA
RORC	chr1	151778547	151804348	early	BRCA
C2CD4D	chr1	151810339	151813033	early	BRCA
C2CD4D-AS1	chr1	151810945	151816641	early	BRCA
THEM5	chr1	151819577	151826173	early	BRCA
THEM4	chr1	151843343	151882361	early	BRCA
S100A10	chr1	151955386	151966714	early	BRCA
S100A11	chr1	152004982	152009511	early	BRCA
TCHHL1	chr1	152056620	152061540	early	BRCA
TCHH	chr1	152078793	152117706	early	BRCA
RPTN	chr1	152126071	152131704	early	BRCA
HRNR	chr1	152184552	152196672	early	BRCA
CRNN	chr1	152381719	152386750	later	BRCA
LCE5A	chr1	152483320	152484653	later	BRCA
CRCT1	chr1	152486978	152488481	later	BRCA
LCE3E	chr1	152538175	152539229	later	BRCA
LCE3D	chr1	152551860	152552980	later	BRCA
LCE3A	chr1	152595310	152595579	later	BRCA
LCE2D	chr1	152635887	152637135	later	BRCA
LCE2C	chr1	152647791	152649049	later	BRCA
LCE2B	chr1	152658599	152659876	later	BRCA
LCE2A	chr1	152670840	152671918	later	BRCA
LCE4A	chr1	152681523	152681910	later	BRCA
C1orf68	chr1	152691998	152692905	later	BRCA
KPRP	chr1	152730506	152734529	later	BRCA
LCE1F	chr1	152748848	152749445	later	BRCA
LCE1E	chr1	152758753	152760901	later	BRCA
LCE1D	chr1	152769227	152770657	later	BRCA
LCE1C	chr1	152777311	152779107	later	BRCA
LCE1B	chr1	152784447	152785585	later	BRCA
LCE1A	chr1	152799949	152800573	later	BRCA
LCE6A	chr1	152815330	152816459	later	BRCA
SMCP	chr1	152850798	152857523	later	BRCA
IVL	chr1	152881039	152884362	later	BRCA
SPRR4	chr1	152943128	152945069	later	BRCA
SPRR1A	chr1	152956564	152958290	later	BRCA
SPRR3	chr1	152974223	152976332	later	BRCA
SPRR1B	chr1	153003679	153005376	later	BRCA
SPRR2D	chr1	153012201	153013594	later	BRCA
SPRR2A	chr1	153028596	153113969	later	BRCA
SPRR2B	chr1	153042718	153044084	later	BRCA
SPRR2E	chr1	153065611	153067001	later	BRCA
SPRR2C	chr1	153112594	153113969	early	BRCA
SPRR2G	chr1	153122058	153123427	early	BRCA
LELP1	chr1	153175906	153177601	early	BRCA
PRR9	chr1	153190060	153191793	early	BRCA
LOR	chr1	153232179	153234600	early	BRCA
PGLYRP3	chr1	153270338	153283194	early	BRCA
PGLYRP4	chr1	153302597	153321022	early	BRCA
S100A9	chr1	153330330	153333503	early	BRCA
S100A8	chr1	153362508	153363664	early	BRCA
S100A7A	chr1	153389000	153395701	early	BRCA
S100A7L2	chr1	153409471	153412503	early	BRCA
S100A7	chr1	153430220	153433137	early	BRCA
S100A6	chr1	153507076	153508717	early	BRCA
S100A5	chr1	153509623	153514241	early	BRCA
S100A4	chr1	153516095	153518282	early	BRCA
S100A3	chr1	153519809	153521734	early	BRCA
